.text,00400650,_start,B0,T,31ED,xor,xor_11,ebp,ebp,1,1,N,,xor,S
.text,00401EFD,main,B135,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,00401F04,main,B135,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,00401F08,main,B135,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,00401F0F,main,B135,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,00401F16,main,B135,T,488B9550FEFFFF,mov,mov_14,rdx,[rbp+var_1B0],1,4,N,,mov,C
.text,00401F1D,main,B135,T,488B12,mov,mov_13,rdx,[rdx],1,3,N,,mov,C
.text,00401F20,main,B135,T,8B12,mov,mov_13,edx,[rdx],1,3,N,,mov,C
.text,00401F22,main,B135,T,8910,mov,mov_31,[rax],edx,3,1,N,,mov,C
.text,00401F24,main,B135,T,EB4F,jmp,jmp_70,loc_401F75,,7,0,J,.CODE,jmp.CODE,C
.text,00401F26,main,B136,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,00401F2D,main,B136,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,00401F31,main,B136,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,00401F38,main,B136,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,00401F3F,main,B136,T,488D50F8,lea,lea_14,rdx,[rax-8],1,4,N,,lea,C
.text,00401F43,main,B136,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,00401F4A,main,B136,T,488B08,mov,mov_13,rcx,[rax],1,3,N,,mov,C
.text,00401F4D,main,B136,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,00401F54,main,B136,T,4883E808,sub,sub_15,rax,8,1,5,N,,sub,C
.text,00401F58,main,B136,T,8B00,mov,mov_13,eax,[rax],1,3,N,,mov,C
.text,00401F5A,main,B136,T,4898,cdqe,cdqe_10,,,1,0,N,,cdqe,C
.text,00401F5C,main,B136,T,4801C8,add,add_11,rax,rcx,1,1,N,,add,C
.text,00401F5F,main,B136,T,488902,mov,mov_31,[rdx],rax,3,1,N,,mov,C
.text,00401F62,main,B136,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,00401F69,main,B136,T,4883E808,sub,sub_15,rax,8,1,5,N,,sub,C
.text,00401F6D,main,B136,T,48898550FEFFFF,mov,mov_41,[rbp+var_1B0],rax,4,1,N,,mov,C
.text,00401F74,main,B136,T,90,nop,nop_00,,,0,0,N,,nop,C
.text,00401F75,main,B137,T,E989F6FFFF,jmp,jmp_70,loc_401603,,7,0,J,.CODE,jmp.CODE,C
.text,00401F7A,main,B138,T,4881C4D8010000,add,add_15,rsp,1D8h,1,5,N,,add,C
.text,00401F81,main,B138,T,5B,pop,pop_10,rbx,,1,0,N,,pop,C
.text,00401F82,main,B138,T,5D,pop,pop_10,rbp,,1,0,N,,pop,C
.text,00401F83,main,B138,T,C3,retn,retn_00,,,0,0,N,,retn,C
.text,00401F84,megaInit,B139,T,55,push,push_10,rbp,,1,0,N,,push,S
.text,00401F85,megaInit,B139,T,4889E5,mov,mov_11,rbp,rsp,1,1,N,,mov,C
.text,00401F88,megaInit,B139,T,5D,pop,pop_10,rbp,,1,0,N,,pop,C
.text,00401F89,megaInit,B139,T,C3,retn,retn_00,,,0,0,N,,retn,C
.text,00401F90,__libc_csu_init,B140,T,4157,push,push_10,r15,,1,0,N,,push,S
.text,00401F92,__libc_csu_init,B140,T,4189FF,mov,mov_11,r15d,edi,1,1,N,,mov,C
.text,00401F95,__libc_csu_init,B140,T,4156,push,push_10,r14,,1,0,N,,push,C
.text,00401F97,__libc_csu_init,B140,T,4989F6,mov,mov_11,r14,rsi,1,1,N,,mov,C
.text,00401F9A,__libc_csu_init,B140,T,4155,push,push_10,r13,,1,0,N,,push,C
.text,00401F9C,__libc_csu_init,B140,T,4989D5,mov,mov_11,r13,rdx,1,1,N,,mov,C
.text,00401F9F,__libc_csu_init,B140,T,4154,push,push_10,r12,,1,0,N,,push,C
.text,00401FA1,__libc_csu_init,B140,T,4C8D2558202000,lea,lea_12,r12,__frame_dummy_init_array_entry,1,2,N,_r.DATA,lea_r.DATA,C
.text,00401FA8,__libc_csu_init,B140,T,55,push,push_10,rbp,,1,0,N,,push,C
.text,00401FA9,__libc_csu_init,B140,T,488D2D58202000,lea,lea_12,rbp,__do_global_dtors_aux_fini_array_entry,1,2,N,_r.DATA,lea_r.DATA,C
.text,00401FB0,__libc_csu_init,B140,T,53,push,push_10,rbx,,1,0,N,,push,C
.text,00401FB1,__libc_csu_init,B140,T,4C29E5,sub,sub_11,rbp,r12,1,1,N,,sub,C
.text,00401FB4,__libc_csu_init,B140,T,31DB,xor,xor_11,ebx,ebx,1,1,N,,xor,C
.text,00401FB6,__libc_csu_init,B140,T,48C1FD03,sar,sar_15,rbp,3,1,5,N,,sar,C
.text,00401FBA,__libc_csu_init,B140,T,4883EC08,sub,sub_15,rsp,8,1,5,N,,sub,C
.text,00401FBE,__libc_csu_init,B140,T,E8B5E5FFFF,call,call_70,_init_proc,,7,0,J,.CODE,call.CODE,C
.text,00401FC3,__libc_csu_init,B140,T,4885ED,test,test_11,rbp,rbp,1,1,N,,test,C
.text,00401FC6,__libc_csu_init,B140,T,741E,jz,jz_70,loc_401FE6,,7,0,J,.CODE,jz.CODE,C
.text,00401FC8,__libc_csu_init,B141,T,0F1F840000000000,nop,nop_40,dword ptr [rax+rax+00000000h],,4,0,N,,nop,C
.text,00401FD0,__libc_csu_init,B142,T,4C89EA,mov,mov_11,rdx,r13,1,1,N,,mov,C
.text,00401FD3,__libc_csu_init,B142,T,4C89F6,mov,mov_11,rsi,r14,1,1,N,,mov,C
.text,00401FD6,__libc_csu_init,B142,T,4489FF,mov,mov_11,edi,r15d,1,1,N,,mov,C
.text,00401FD9,__libc_csu_init,B142,T,41FF14DC,call,call_30,qword ptr [r12+rbx*8],,3,0,J,,call,C
.text,00401FDD,__libc_csu_init,B142,T,4883C301,add,add_15,rbx,1,1,5,N,,add,C
.text,00401FE1,__libc_csu_init,B142,T,4839EB,cmp,cmp_11,rbx,rbp,1,1,N,,cmp,C
.text,00401FE4,__libc_csu_init,B142,T,75EA,jnz,jnz_70,loc_401FD0,,7,0,J,.CODE,jnz.CODE,C
.text,00401FE6,__libc_csu_init,B143,T,4883C408,add,add_15,rsp,8,1,5,N,,add,C
.text,00401FEA,__libc_csu_init,B143,T,5B,pop,pop_10,rbx,,1,0,N,,pop,C
.text,00401FEB,__libc_csu_init,B143,T,5D,pop,pop_10,rbp,,1,0,N,,pop,C
.text,00401FEC,__libc_csu_init,B143,T,415C,pop,pop_10,r12,,1,0,N,,pop,C
.text,00401FEE,__libc_csu_init,B143,T,415D,pop,pop_10,r13,,1,0,N,,pop,C
.text,00401FF0,__libc_csu_init,B143,T,415E,pop,pop_10,r14,,1,0,N,,pop,C
.text,00401FF2,__libc_csu_init,B143,T,415F,pop,pop_10,r15,,1,0,N,,pop,C
.text,00401FF4,__libc_csu_init,B143,T,C3,retn,retn_00,,,0,0,N,,retn,C
.text,00402000,__libc_csu_fini,B144,T,F3C3,retn,retn_00,,,0,0,N,,retn,S
